gov,year,month,week,start_date,end_date,case,pop,area,density,density_log,precip,precip_scale,surf_wat,surf_wat_scale,temp,temp_scale,ndvi,ndvi_scale,petrol,petrol_center,food,food_center,exch_rate,exch_rate_center,econ_pc,attacks_3mo,attacks_3moCAT,ntl_mean,ntl_meanCAT,ntl_ratio,ntl_ratioCAT,recovery_ratio,mo_since_nadir,lat,lon
Ibb,2019,July,147,7/1/19,7/7/19,1696,3094482,5552,557.3634726,6.323217581,13.012,1.559582098,-0.110954261,1.103910293,25.63,0.337491096,0.387776258,2.914347392,365,0.389932066,5021,1.255220587,572,1.02114894,1.540027164,8,Medium,0.084154764,Intermediate,0.442704776,Intermediate,37.65856378,46,14.07580166,44.16673367
Ibb,2019,July,148,7/8/19,7/14/19,1696,3095904,5552,557.6195965,6.323677003,13.012,1.559582098,-0.120455419,0.908854131,25.63,0.337491096,0.386216537,2.893504488,365,0.389932066,5021,1.255220587,572,1.02114894,1.540027164,8,Medium,0.084154764,Intermediate,0.442704776,Intermediate,37.65856378,46,14.07580166,44.16673367
Ibb,2019,July,149,7/15/19,7/21/19,1696,3097337,5552,557.8777017,6.324139766,13.012,1.559582098,-0.11182074,1.086121718,25.63,0.337491096,0.371259956,2.693636324,365,0.389932066,5021,1.255220587,572,1.02114894,1.540027164,3,Intermediate,0.084154764,Intermediate,0.442704776,Intermediate,37.65856378,46,14.07580166,44.16673367
Ibb,2019,July,150,7/22/19,7/28/19,1696,3098770,5552,558.1358069,6.324602314,13.012,1.559582098,-0.06845781,1.976350752,25.63,0.337491096,0.333868502,2.193965893,365,0.389932066,5021,1.255220587,572,1.02114894,1.540027164,3,Intermediate,0.084154764,Intermediate,0.442704776,Intermediate,37.65856378,46,14.07580166,44.16673367
Ibb,2019,July,151,7/29/19,8/4/19,1579,3100202,5552,558.393732,6.325064326,13.012,1.559582098,-0.038610367,2.589110553,25.63,0.337491096,0.333868502,2.193965893,365,0.389932066,5021,1.255220587,572,1.02114894,1.540027164,3,Intermediate,0.084154764,Intermediate,0.442704776,Intermediate,37.65856378,46,14.07580166,44.16673367
Ibb,2019,August,152,8/5/19,8/11/19,1491,3101636,5552,558.6520173,6.32552677,20.8425,3.231633364,-0.100023335,1.3283192,23.79,-0.056107877,0.430141673,3.480485985,365,0.389932066,5584,1.81841872,586,1.150455065,1.949735574,2,Intermediate,0.018679348,Medium,0.097451506,High,8.358854385,47,14.07580166,44.16673367
Ibb,2019,August,153,8/12/19,8/18/19,1491,3103072,5552,558.9106628,6.325989644,20.8425,3.231633364,-0.053425759,2.284954627,23.79,-0.056107877,0.430141673,3.480485985,365,0.389932066,5584,1.81841872,586,1.150455065,1.949735574,1,Intermediate,0.018679348,Medium,0.097451506,High,8.358854385,47,14.07580166,44.16673367
Ibb,2019,August,154,8/19/19,8/25/19,1491,3104508,5552,559.1693084,6.326452305,20.8425,3.231633364,-0.096664223,1.397280846,23.79,-0.056107877,0.43595303,3.558144458,365,0.389932066,5584,1.81841872,586,1.150455065,1.949735574,1,Intermediate,0.018679348,Medium,0.097451506,High,8.358854385,47,14.07580166,44.16673367
Ibb,2019,August,155,8/26/19,9/1/19,1539,3105945,5552,559.428134,6.326915073,20.8425,3.231633364,-0.113463888,1.052388341,23.79,-0.056107877,0.438277573,3.589207851,365,0.389932066,5584,1.81841872,586,1.150455065,1.949735574,1,Intermediate,0.018679348,Medium,0.097451506,High,8.358854385,47,14.07580166,44.16673367
Ibb,2019,September,156,9/2/19,9/8/19,1824,3107383,5552,559.6871398,6.327377949,12.466,1.442994398,-0.117998314,0.959297821,23.44,-0.130977247,0.442247535,3.642259348,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.013712712,High,0.109832936,High,6.136325681,48,14.07580166,44.16673367
Ibb,2019,September,157,9/9/19,9/15/19,1824,3108821,5552,559.9461455,6.32784061,12.466,1.442994398,-0.127260735,0.769142864,23.44,-0.130977247,0.447540817,3.712994669,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.013712712,High,0.109832936,High,6.136325681,48,14.07580166,44.16673367
Ibb,2019,September,158,9/16/19,9/22/19,1824,3110260,5552,560.2053314,6.32830338,12.466,1.442994398,-0.127332852,0.767662322,23.44,-0.130977247,0.443744002,3.662256974,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.013712712,High,0.109832936,High,6.136325681,48,14.07580166,44.16673367
Ibb,2019,September,159,9/23/19,9/29/19,1824,3111700,5552,560.4646974,6.328766256,12.466,1.442994398,-0.133551166,0.640002045,23.44,-0.130977247,0.420963112,3.357830804,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.013712712,High,0.109832936,High,6.136325681,48,14.07580166,44.16673367
Ibb,2019,September,160,9/30/19,10/6/19,1308,3113140,5552,560.7240634,6.329228919,12.466,1.442994398,-0.10519254,1.222196842,23.44,-0.130977247,0.420963112,3.357830804,NA,NA,NA,NA,NA,NA,NA,0,Low,0.013712712,High,0.109832936,High,6.136325681,48,14.07580166,44.16673367
Ibb,2019,October,161,10/7/19,10/13/19,1222,3114569,5552,560.9814481,6.329687836,8.7025,0.639372031,-0.108764477,1.148865957,19.84,-0.901062193,0.411379907,3.229768275,NA,NA,NA,NA,NA,NA,NA,0,Low,0.013840723,High,0.078898788,Severe,6.193609549,49,14.07580166,44.16673367
Ibb,2019,October,162,10/14/19,10/20/19,1222,3116011,5552,561.2411744,6.330150714,8.7025,0.639372031,-0.110794299,1.107194269,19.84,-0.901062193,0.409782707,3.208424532,NA,NA,NA,NA,NA,NA,NA,0,Low,0.013840723,High,0.078898788,Severe,6.193609549,49,14.07580166,44.16673367
Ibb,2019,October,163,10/21/19,10/27/19,1222,3117448,5552,561.5,6.330611774,8.7025,0.639372031,-0.124727729,0.821144781,19.84,-0.901062193,0.404037039,3.131643875,NA,NA,NA,NA,NA,NA,NA,0,Low,0.013840723,High,0.078898788,Severe,6.193609549,49,14.07580166,44.16673367
Ibb,2019,October,164,10/28/19,11/3/19,1211,3118891,5552,561.7599063,6.331074546,8.7025,0.639372031,-0.137573496,0.557424715,19.84,-0.901062193,0.399727789,3.074058395,NA,NA,NA,NA,NA,NA,NA,0,Low,0.013840723,High,0.078898788,Severe,6.193609549,49,14.07580166,44.16673367
Ibb,2019,November,165,11/4/19,11/10/19,1197,3120335,5552,562.0199928,6.331537424,3.455,-0.481129727,-0.136532602,0.578793983,18.07,-1.279687291,0.381894748,2.835751447,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.017863377,Medium,0.072916996,Severe,7.993714083,50,14.07580166,44.16673367
Ibb,2019,November,166,11/11/19,11/17/19,1197,3121779,5552,562.2800793,6.332000087,3.455,-0.481129727,-0.124682603,0.822071206,18.07,-1.279687291,0.337312144,2.239984058,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.017863377,Medium,0.072916996,Severe,7.993714083,50,14.07580166,44.16673367
Ibb,2019,November,167,11/18/19,11/24/19,1197,3123218,5552,562.5392651,6.332460936,3.455,-0.481129727,-0.125716928,0.800836798,18.07,-1.279687291,0.337312144,2.239984058,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.017863377,Medium,0.072916996,Severe,7.993714083,50,14.07580166,44.16673367
Ibb,2019,November,168,11/25/19,12/1/19,1178,3124659,5552,562.7988112,6.332922213,3.455,-0.481129727,-0.125808061,0.798965862,18.07,-1.279687291,0.328040801,2.116089011,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.017863377,Medium,0.072916996,Severe,7.993714083,50,14.07580166,44.16673367
Ibb,2019,December,169,12/2/19,12/8/19,1068,3126106,5552,563.059438,6.333385196,1.815,-0.831319891,-0.136797348,0.573358821,17.37,-1.429426031,0.328040801,2.116089011,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.020121029,Medium,0.078178695,Severe,9.003994759,51,14.07580166,44.16673367
Ibb,2019,December,170,12/9/19,12/15/19,1068,3127553,5552,563.3200648,6.333847965,1.815,-0.831319891,-0.14272856,0.451592669,17.37,-1.429426031,0.322915804,2.047602521,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.020121029,Medium,0.078178695,Severe,9.003994759,51,14.07580166,44.16673367
Ibb,2019,December,171,12/16/19,12/22/19,1068,3128999,5552,563.5805115,6.334310201,1.815,-0.831319891,-0.1461024,0.382328661,17.37,-1.429426031,0.320865805,2.020207922,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.020121029,Medium,0.078178695,Severe,9.003994759,51,14.07580166,44.16673367
Ibb,2019,December,172,12/23/19,12/29/19,1068,3130448,5552,563.8414986,6.334773181,1.815,-0.831319891,-0.145624637,0.392137004,17.37,-1.429426031,0.310227461,1.878045332,NA,NA,NA,NA,NA,NA,NA,1,Intermediate,0.020121029,Medium,0.078178695,Severe,9.003994759,51,14.07580166,44.16673367
Lahj,2016,September,1,9/12/16,9/18/16,0,991476,13036,76.05676588,4.331479981,10.56,1.036005098,-0.151336388,0.274876326,30.01,1.27442778,0.137667581,-0.427911252,199,-1.101746882,2255,-1.511752835,295,-1.537265102,-2.425642051,26,High,0.023691016,Medium,0.219512165,Medium,4.782016031,15,13.18003491,44.55294776
Lahj,2016,September,2,9/19/16,9/25/16,0,991892,13036,76.08867751,4.331899469,10.56,1.036005098,-0.152399022,0.253060742,30.01,1.27442778,0.138127799,-0.421761255,199,-1.101746882,2255,-1.511752835,295,-1.537265102,-2.425642051,24,High,0.023691016,Medium,0.219512165,Medium,4.782016031,15,13.18003491,44.55294776
Lahj,2016,September,3,9/26/16,10/2/16,0,992293,13036,76.11943848,4.332303666,10.56,1.036005098,-0.154947362,0.200744022,30.01,1.27442778,0.138358719,-0.418675419,199,-1.101746882,2255,-1.511752835,295,-1.537265102,-2.425642051,22,High,0.023691016,Medium,0.219512165,Medium,4.782016031,15,13.18003491,44.55294776
Lahj,2016,October,4,10/3/16,10/9/16,0,992736,13036,76.15342129,4.332750007,3.034,-0.571026104,-0.157375184,0.150901504,26.89,0.607020827,0.13853191,-0.416361029,186,-1.218565113,2315,-1.451731719,300,-1.491084343,-2.423301733,28,High,0.027910079,Medium,0.240504652,Medium,5.633631128,16,13.18003491,44.55294776
Lahj,2016,October,5,10/10/16,10/16/16,0,993163,13036,76.18617674,4.333180039,3.034,-0.571026104,-0.160695928,0.082727542,26.89,0.607020827,0.137628377,-0.428435144,186,-1.218565113,2315,-1.451731719,300,-1.491084343,-2.423301733,26,High,0.027910079,Medium,0.240504652,Medium,5.633631128,16,13.18003491,44.55294776
Lahj,2016,October,6,10/17/16,10/23/16,1,993612,13036,76.22061982,4.333632027,3.034,-0.571026104,-0.166237773,-0.031045013,26.89,0.607020827,0.135369546,-0.458620412,186,-1.218565113,2315,-1.451731719,300,-1.491084343,-2.423301733,20,High,0.027910079,Medium,0.240504652,Medium,5.633631128,16,13.18003491,44.55294776
Lahj,2016,October,7,10/24/16,10/30/16,1,994061,13036,76.2550629,4.334083812,3.034,-0.571026104,-0.167736211,-0.061807533,26.89,0.607020827,0.135369546,-0.458620412,186,-1.218565113,2315,-1.451731719,300,-1.491084343,-2.423301733,18,Medium,0.027910079,Medium,0.240504652,Medium,5.633631128,16,13.18003491,44.55294776
Lahj,2016,October,8,10/31/16,11/6/16,1,994500,13036,76.28873888,4.334525337,3.034,-0.571026104,-0.16867875,-0.081157599,26.89,0.607020827,0.129897153,-0.531749233,186,-1.218565113,2315,-1.451731719,300,-1.491084343,-2.423301733,19,High,0.027910079,Medium,0.240504652,Medium,5.633631128,16,13.18003491,44.55294776
Lahj,2016,November,9,11/7/16,11/13/16,1,994911,13036,76.32026695,4.334938525,1.735,-0.848402338,-0.147015496,0.363583051,24.38,0.070100489,0.129897153,-0.531749233,188,-1.200593077,2285,-1.481742277,300,-1.491084343,-2.431534231,18,Medium,0.033115942,Intermediate,0.280917765,Medium,6.684431158,17,13.18003491,44.55294776
Lahj,2016,November,10,11/14/16,11/20/16,1,995358,13036,76.35455661,4.33538771,1.735,-0.848402338,-0.153189069,0.236841294,24.38,0.070100489,0.127392482,-0.565219717,188,-1.200593077,2285,-1.481742277,300,-1.491084343,-2.431534231,18,Medium,0.033115942,Intermediate,0.280917765,Medium,6.684431158,17,13.18003491,44.55294776
Lahj,2016,November,11,11/21/16,11/27/16,1,995809,13036,76.38915311,4.335840711,1.735,-0.848402338,-0.159120953,0.115061346,24.38,0.070100489,0.126390614,-0.578607905,188,-1.200593077,2285,-1.481742277,300,-1.491084343,-2.431534231,17,Medium,0.033115942,Intermediate,0.280917765,Medium,6.684431158,17,13.18003491,44.55294776
Lahj,2016,November,12,11/28/16,12/4/16,1,996266,13036,76.42420988,4.336299529,1.735,-0.848402338,-0.160342313,0.089987161,24.38,0.070100489,0.124803288,-0.5998197,188,-1.200593077,2285,-1.481742277,300,-1.491084343,-2.431534231,22,High,0.033115942,Intermediate,0.280917765,Medium,6.684431158,17,13.18003491,44.55294776
Lahj,2016,December,13,12/5/16,12/11/16,1,996728,13036,76.4596502,4.336763153,1.3825,-0.92367187,-0.160741058,0.081801036,23.28,-0.165203244,0.122686854,-0.628102085,193,-1.155662988,2200,-1.56677219,315,-1.352542066,-2.37350299,21,High,0.045391963,Intermediate,0.398769246,Intermediate,9.16233794,18,13.18003491,44.55294776
Lahj,2016,December,14,12/12/16,12/18/16,0,997188,13036,76.4949371,4.337224557,1.3825,-0.92367187,-0.156277971,0.173426985,23.28,-0.165203244,0.122282694,-0.633502966,193,-1.155662988,2200,-1.56677219,315,-1.352542066,-2.37350299,22,High,0.045391963,Intermediate,0.398769246,Intermediate,9.16233794,18,13.18003491,44.55294776
Lahj,2016,December,15,12/19/16,12/25/16,0,997640,13036,76.52961031,4.337677729,1.3825,-0.92367187,-0.117671915,0.965998703,23.28,-0.165203244,0.119857735,-0.66590824,193,-1.155662988,2200,-1.56677219,315,-1.352542066,-2.37350299,21,High,0.045391963,Intermediate,0.398769246,Intermediate,9.16233794,18,13.18003491,44.55294776
Lahj,2016,December,16,12/26/16,1/1/17,0,998091,13036,76.56420681,4.338129694,1.3825,-0.92367187,-0.163418218,0.026839677,23.28,-0.165203244,0.119857735,-0.66590824,193,-1.155662988,2200,-1.56677219,315,-1.352542066,-2.37350299,22,High,0.045391963,Intermediate,0.398769246,Intermediate,9.16233794,18,13.18003491,44.55294776
Lahj,2017,January,17,1/2/17,1/8/17,0,998538,13036,76.59849647,4.338577448,1.096,-0.984848383,-0.156141135,0.17623619,23.29,-0.163064119,0.118504703,-0.683989112,200,-1.092760864,2378,-1.388709548,330,-1.213999789,-2.151520201,17,Medium,0.038575428,Intermediate,0.438472685,Intermediate,7.786424824,19,13.18003491,44.55294776
Lahj,2017,January,18,1/9/17,1/15/17,0,998985,13036,76.63278613,4.339025003,1.096,-0.984848383,-0.159236265,0.112694022,23.29,-0.163064119,0.118504703,-0.683989112,200,-1.092760864,2378,-1.388709548,330,-1.213999789,-2.151520201,18,Medium,0.038575428,Intermediate,0.438472685,Intermediate,7.786424824,19,13.18003491,44.55294776
Lahj,2017,January,19,1/16/17,1/22/17,0,999416,13036,76.66584842,4.339456347,1.096,-0.984848383,-0.157767784,0.142841534,23.29,-0.163064119,0.113978835,-0.744469306,200,-1.092760864,2378,-1.388709548,330,-1.213999789,-2.151520201,23,High,0.038575428,Intermediate,0.438472685,Intermediate,7.786424824,19,13.18003491,44.55294776
Lahj,2017,January,20,1/23/17,1/29/17,0,999868,13036,76.70052163,4.339908509,1.096,-0.984848383,-0.12684228,0.77773363,23.29,-0.163064119,0.110584434,-0.789829452,200,-1.092760864,2378,-1.388709548,330,-1.213999789,-2.151520201,25,High,0.038575428,Intermediate,0.438472685,Intermediate,7.786424824,19,13.18003491,44.55294776
Lahj,2017,January,21,1/30/17,2/5/17,0,1000315,13036,76.73481129,4.340355468,1.096,-0.984848383,-0.098859241,1.35221773,23.29,-0.163064119,0.109779406,-0.800587223,200,-1.092760864,2378,-1.388709548,330,-1.213999789,-2.151520201,26,High,0.038575428,Intermediate,0.438472685,Intermediate,7.786424824,19,13.18003491,44.55294776
Lahj,2017,February,22,2/6/17,2/12/17,0,1000767,13036,76.7694845,4.340807224,1.9825,-0.795553517,-0.128891519,0.735663317,23.88,-0.036855753,0.107766836,-0.827481649,488,1.49521225,2430,-1.336691248,340,-1.121638272,-0.711429364,26,High,0.036470685,Intermediate,0.38650336,Intermediate,7.361583831,20,13.18003491,44.55294776
Lahj,2017,February,23,2/13/17,2/19/17,0,1001228,13036,76.80484811,4.341267765,1.9825,-0.795553517,-0.158195765,0.134055201,23.88,-0.036855753,0.107766836,-0.827481649,488,1.49521225,2430,-1.336691248,340,-1.121638272,-0.711429364,26,High,0.036470685,Intermediate,0.38650336,Intermediate,7.361583831,20,13.18003491,44.55294776
Lahj,2017,February,24,2/20/17,2/26/17,0,1001692,13036,76.84044185,4.341731088,1.9825,-0.795553517,-0.153269541,0.235189226,23.88,-0.036855753,0.107458894,-0.831596748,488,1.49521225,2430,-1.336691248,340,-1.121638272,-0.711429364,26,High,0.036470685,Intermediate,0.38650336,Intermediate,7.361583831,20,13.18003491,44.55294776
Lahj,2017,February,25,2/27/17,3/5/17,0,1002155,13036,76.87595888,4.342193199,1.9825,-0.795553517,-0.163443269,0.026325386,23.88,-0.036855753,0.107458894,-0.831596748,488,1.49521225,2430,-1.336691248,340,-1.121638272,-0.711429364,22,High,0.036470685,Intermediate,0.38650336,Intermediate,7.361583831,20,13.18003491,44.55294776
Lahj,2017,March,26,3/6/17,3/12/17,0,1002619,13036,76.91155262,4.342656094,3.6925,-0.430416212,-0.157596593,0.146356038,25.69,0.350325845,0.105479419,-0.858048918,230,-0.823180331,2348,-1.418720106,342.5,-1.098547892,-1.95778339,22,High,0.035004941,Intermediate,0.306006414,Medium,7.065724367,21,13.18003491,44.55294776
Lahj,2017,March,27,3/13/17,3/19/17,0,1003083,13036,76.94714636,4.343118775,3.6925,-0.430416212,-0.155959336,0.179968474,25.69,0.350325845,0.104687629,-0.868629787,230,-0.823180331,2348,-1.418720106,342.5,-1.098547892,-1.95778339,23,High,0.035004941,Intermediate,0.306006414,Medium,7.065724367,21,13.18003491,44.55294776
Lahj,2017,March,28,3/20/17,3/26/17,0,1003531,13036,76.98151273,4.343565299,3.6925,-0.430416212,-0.141440274,0.478040826,25.69,0.350325845,0.10485455,-0.866399184,230,-0.823180331,2348,-1.418720106,342.5,-1.098547892,-1.95778339,23,High,0.035004941,Intermediate,0.306006414,Medium,7.065724367,21,13.18003491,44.55294776
Lahj,2017,March,29,3/27/17,4/2/17,NA,1003985,13036,77.01633937,4.344017599,3.6925,-0.430416212,-0.136277568,0.584029761,25.69,0.350325845,0.105077111,-0.863425051,230,-0.823180331,2348,-1.418720106,342.5,-1.098547892,-1.95778339,24,High,0.035004941,Intermediate,0.306006414,Medium,7.065724367,21,13.18003491,44.55294776
Lahj,2017,April,30,4/3/17,4/9/17,NA,1004430,13036,77.05047561,4.344460734,5.6675,-0.008693302,-0.174168355,-0.193857681,26.82,0.592046953,0.104761722,-0.867639665,185,-1.22755113,2361,-1.405715531,360,-0.936915236,-2.063011757,24,High,0.030660409,Intermediate,0.301703228,Medium,6.188783434,22,13.18003491,44.55294776
Lahj,2017,April,31,4/10/17,4/16/17,NA,1004893,13036,77.08599264,4.344921586,5.6675,-0.008693302,-0.167877487,-0.06470789,26.82,0.592046953,0.10286939,-0.892927324,185,-1.22755113,2361,-1.405715531,360,-0.936915236,-2.063011757,23,High,0.030660409,Intermediate,0.301703228,Medium,6.188783434,22,13.18003491,44.55294776
Lahj,2017,April,32,4/17/17,4/23/17,NA,1005358,13036,77.12166309,4.345384215,5.6675,-0.008693302,-0.161163379,0.073130901,26.82,0.592046953,0.10286939,-0.892927324,185,-1.22755113,2361,-1.405715531,360,-0.936915236,-2.063011757,21,High,0.030660409,Intermediate,0.301703228,Medium,6.188783434,22,13.18003491,44.55294776
Lahj,2017,April,33,4/24/17,4/30/17,26,1005823,13036,77.15733354,4.34584663,5.6675,-0.008693302,-0.156905979,0.160534153,26.82,0.592046953,0.099845968,-0.933329994,185,-1.22755113,2361,-1.405715531,360,-0.936915236,-2.063011757,23,High,0.030660409,Intermediate,0.301703228,Medium,6.188783434,22,13.18003491,44.55294776
Lahj,2017,May,34,5/1/17,5/7/17,45,1006288,13036,77.19300399,4.346308831,6.5,0.169070912,-0.146300983,0.378251806,28.73,1.000619799,0.099342064,-0.940063777,185,-1.22755113,3043,-0.723475519,350,-1.029276754,-1.718554463,22,High,0.036767733,Intermediate,0.36918741,Intermediate,7.421542775,23,13.18003491,44.55294776
Lahj,2017,May,35,5/8/17,5/14/17,45,1006753,13036,77.22867444,4.346770819,6.5,0.169070912,-0.145302302,0.398754453,28.73,1.000619799,0.103742176,-0.881264088,185,-1.22755113,3043,-0.723475519,350,-1.029276754,-1.718554463,22,High,0.036767733,Intermediate,0.36918741,Intermediate,7.421542775,23,13.18003491,44.55294776
Lahj,2017,May,36,5/15/17,5/21/17,45,1007207,13036,77.26350107,4.347221672,6.5,0.169070912,-0.146640455,0.371282539,28.73,1.000619799,0.10704226,-0.837164322,185,-1.22755113,3043,-0.723475519,350,-1.029276754,-1.718554463,24,High,0.036767733,Intermediate,0.36918741,Intermediate,7.421542775,23,13.18003491,44.55294776
Lahj,2017,May,37,5/22/17,5/28/17,144,1007674,13036,77.29932495,4.347685223,6.5,0.169070912,-0.145254425,0.399737354,28.73,1.000619799,0.108169858,-0.822095975,185,-1.22755113,3043,-0.723475519,350,-1.029276754,-1.718554463,26,High,0.036767733,Intermediate,0.36918741,Intermediate,7.421542775,23,13.18003491,44.55294776
Lahj,2017,May,38,5/29/17,6/4/17,49,1008139,13036,77.3349954,4.348146575,6.5,0.169070912,-0.14386071,0.42834994,28.73,1.000619799,0.110988854,-0.784425096,185,-1.22755113,3043,-0.723475519,350,-1.029276754,-1.718554463,24,High,0.036767733,Intermediate,0.36918741,Intermediate,7.421542775,23,13.18003491,44.55294776
Lahj,2017,June,39,6/5/17,6/11/17,273,1008596,13036,77.37005216,4.348599783,5.9425,0.05002761,-0.138659565,0.535128017,31.27,1.543957511,0.110988854,-0.784425096,185,-1.22755113,3074,-0.692464609,355,-0.983095995,-1.672174013,24,High,0.049212728,Intermediate,0.407750443,Intermediate,9.933556848,24,13.18003491,44.55294776
Lahj,2017,June,40,6/12/17,6/18/17,559,1009053,13036,77.40510893,4.349052785,5.9425,0.05002761,-0.160256965,0.091739332,31.27,1.543957511,0.113357914,-0.752766813,185,-1.22755113,3074,-0.692464609,355,-0.983095995,-1.672174013,23,High,0.049212728,Intermediate,0.407750443,Intermediate,9.933556848,24,13.18003491,44.55294776
Lahj,2017,June,41,6/19/17,6/25/17,219,1009520,13036,77.4409328,4.349515488,5.9425,0.05002761,-0.141214503,0.482675843,31.27,1.543957511,0.113357914,-0.752766813,185,-1.22755113,3074,-0.692464609,355,-0.983095995,-1.672174013,23,High,0.049212728,Intermediate,0.407750443,Intermediate,9.933556848,24,13.18003491,44.55294776
Lahj,2017,June,42,6/26/17,7/2/17,504,1009987,13036,77.47675667,4.349977977,5.9425,0.05002761,-0.12158944,0.885572992,31.27,1.543957511,0.102932522,-0.892083677,185,-1.22755113,3074,-0.692464609,355,-0.983095995,-1.672174013,24,High,0.049212728,Intermediate,0.407750443,Intermediate,9.933556848,24,13.18003491,44.55294776
Lahj,2017,July,43,7/3/17,7/9/17,474,1010448,13036,77.51212028,4.350434315,5.32,-0.082895181,-0.107998537,1.164590495,31.91,1.680861502,0.098762365,-0.947810426,243,-0.706362101,3004,-0.762489244,NA,NA,NA,26,High,0.039213618,Intermediate,0.273250035,Medium,7.915243057,25,13.18003491,44.55294776
Lahj,2017,July,44,7/10/17,7/16/17,744,1010905,13036,77.54717705,4.350886487,5.32,-0.082895181,-0.102820275,1.27089879,31.91,1.680861502,0.098362749,-0.953150584,243,-0.706362101,3004,-0.762489244,NA,NA,NA,24,High,0.039213618,Intermediate,0.273250035,Medium,7.915243057,25,13.18003491,44.55294776
Lahj,2017,July,45,7/17/17,7/23/17,666,1011368,13036,77.58269408,4.351344388,5.32,-0.082895181,-0.102305961,1.281457515,31.91,1.680861502,0.097829929,-0.960270778,243,-0.706362101,3004,-0.762489244,NA,NA,NA,21,High,0.039213618,Intermediate,0.273250035,Medium,7.915243057,25,13.18003491,44.55294776
Lahj,2017,July,46,7/24/17,7/30/17,1642,1011836,13036,77.61859466,4.35180702,5.32,-0.082895181,-0.10741544,1.176561316,31.91,1.680861502,0.09978431,-0.934153944,243,-0.706362101,3004,-0.762489244,NA,NA,NA,17,Medium,0.039213618,Intermediate,0.273250035,Medium,7.915243057,25,13.18003491,44.55294776
Lahj,2017,July,47,7/31/17,8/6/17,1582,1012274,13036,77.65219392,4.352239803,5.32,-0.082895181,-0.147377397,0.356153323,31.91,1.680861502,0.111510599,-0.7774529,243,-0.706362101,3004,-0.762489244,NA,NA,NA,18,Medium,0.039213618,Intermediate,0.273250035,Medium,7.915243057,25,13.18003491,44.55294776
Lahj,2017,August,48,8/7/17,8/13/17,1756,1012723,13036,77.68663701,4.352683261,8.33,0.559831887,-0.142810183,0.449916971,30.67,1.41561002,0.111510599,-0.7774529,271,-0.454753603,2918,-0.848519509,370,-0.844553718,-1.275277216,19,High,0.04679975,Intermediate,0.430414142,Intermediate,9.446498822,26,13.18003491,44.55294776
Lahj,2017,August,49,8/14/17,8/20/17,1668,1013192,13036,77.7226143,4.353146261,8.33,0.559831887,-0.139366836,0.520607938,30.67,1.41561002,0.113549789,-0.750202745,271,-0.454753603,2918,-0.848519509,370,-0.844553718,-1.275277216,17,Medium,0.04679975,Intermediate,0.430414142,Intermediate,9.446498822,26,13.18003491,44.55294776
Lahj,2017,August,50,8/21/17,8/27/17,1697,1013651,13036,77.75782449,4.353599183,8.33,0.559831887,-0.135670956,0.596483339,30.67,1.41561002,0.113889654,-0.745661052,271,-0.454753603,2918,-0.848519509,370,-0.844553718,-1.275277216,15,Medium,0.04679975,Intermediate,0.430414142,Intermediate,9.446498822,26,13.18003491,44.55294776
Lahj,2017,August,51,8/28/17,9/3/17,1289,1014120,13036,77.79380178,4.354061759,8.33,0.559831887,-0.135862507,0.592550849,30.67,1.41561002,0.121953979,-0.637895659,271,-0.454753603,2918,-0.848519509,370,-0.844553718,-1.275277216,16,Medium,0.04679975,Intermediate,0.430414142,Intermediate,9.446498822,26,13.18003491,44.55294776
Lahj,2017,September,52,9/4/17,9/10/17,1442,1014589,13036,77.82977907,4.354524122,7.9575,0.480291744,-0.139096765,0.526152422,29.94,1.259453906,0.128002223,-0.55707161,338,0.147309586,2933,-0.83351423,373,-0.816845263,-0.934756055,19,High,0.040194012,Intermediate,0.372422804,Intermediate,8.113134942,27,13.18003491,44.55294776
Lahj,2017,September,53,9/11/17,9/17/17,1431,1015059,13036,77.86583308,4.354987257,7.9575,0.480291744,-0.138126125,0.546079394,29.94,1.259453906,0.130432963,-0.524589084,338,0.147309586,2933,-0.83351423,373,-0.816845263,-0.934756055,19,High,0.040194012,Intermediate,0.372422804,Intermediate,8.113134942,27,13.18003491,44.55294776
Lahj,2017,September,54,9/18/17,9/24/17,1298,1015519,13036,77.90111998,4.35544033,7.9575,0.480291744,-0.131439137,0.68336142,29.94,1.259453906,0.13650981,-0.443382807,338,0.147309586,2933,-0.83351423,373,-0.816845263,-0.934756055,19,High,0.040194012,Intermediate,0.372422804,Intermediate,8.113134942,27,13.18003491,44.55294776
Lahj,2017,September,55,9/25/17,10/1/17,1179,1015988,13036,77.93709727,4.355902056,7.9575,0.480291744,-0.148956752,0.323729599,29.94,1.259453906,0.13650981,-0.443382807,338,0.147309586,2933,-0.83351423,373,-0.816845263,-0.934756055,16,Medium,0.040194012,Intermediate,0.372422804,Intermediate,8.113134942,27,13.18003491,44.55294776
